,source,target,is_a,weight
461,LivesSegura,Renzo_Reggiardo,fan,46.8
462,EddyeRavena,Renzo_Reggiardo,fan,74.4333333333
463,Sandra66545493,Renzo_Reggiardo,fan,24.7666666667
464,zuleymita25,Renzo_Reggiardo,fan,49.9666666667
465,cordobrama,Renzo_Reggiardo,fan,68.0333333333
466,auroraperu,Renzo_Reggiardo,fan,111.566666667
467,terco2003,Renzo_Reggiardo,fan,42.3333333333
468,Crazzy1You,Renzo_Reggiardo,fan,87.6333333333
469,MiniFio,Renzo_Reggiardo,fan,110.533333333
470,leonardob2014,Renzo_Reggiardo,fan,95.6666666667
471,MijaelGLP,Renzo_Reggiardo,fan,74.4333333333
472,Grobertt,Renzo_Reggiardo,fan,114.5
473,huevohuero,Renzo_Reggiardo,fan,31.1
474,willyvasquez27,Renzo_Reggiardo,fan,39.9666666667
475,MielGolden,Renzo_Reggiardo,fan,39.2666666667
476,Paola_Serra,Renzo_Reggiardo,fan,97.1
477,vianka_cevallos,Renzo_Reggiardo,fan,53.6333333333
478,m_nuel,Renzo_Reggiardo,fan,105.2
479,ARTHURTECTO,Renzo_Reggiardo,fan,74.4
480,SammyCruz1108,Renzo_Reggiardo,fan,31.4333333333
481,homero_vences,Renzo_Reggiardo,fan,107.066666667
482,Fabycita1,Renzo_Reggiardo,fan,69.6333333333
483,GodofredoGrana,Renzo_Reggiardo,fan,47.2333333333
484,pabl0j,Renzo_Reggiardo,fan,50.3
485,Natalicasanova,Renzo_Reggiardo,fan,92.5
486,floryvida,Renzo_Reggiardo,fan,92.5333333333
487,Erick_Rivera96,Renzo_Reggiardo,fan,68.5333333333
488,Alli0023,Renzo_Reggiardo,fan,110.733333333
489,AspajoMiguel,Renzo_Reggiardo,fan,44.1333333333
490,luiscamonesg,Renzo_Reggiardo,fan,99.8333333333
491,percyblanquiazu,Renzo_Reggiardo,fan,63.7333333333
492,Marcobravo779Ba,Renzo_Reggiardo,fan,41.5
493,CHYT21,Renzo_Reggiardo,fan,109.8
494,sinergiashows,Renzo_Reggiardo,fan,64.6666666667
495,Migueln28418660,Renzo_Reggiardo,fan,9.83333333333
496,PHuaraz,Renzo_Reggiardo,fan,39.9333333333
497,PuebloLibrePsn,Renzo_Reggiardo,fan,39.1666666667
498,EdgarLamolina,Renzo_Reggiardo,fan,63.2666666667
499,NancyGu62653625,Renzo_Reggiardo,fan,18.8666666667
500,TefiitahChYenqe,Renzo_Reggiardo,fan,52.6
501,yajairanicolle,Renzo_Reggiardo,fan,82.4333333333
502,DanyPuertas333,Renzo_Reggiardo,fan,15.8666666667
503,erikalandeo64,Renzo_Reggiardo,fan,70.6
504,SGevad,Renzo_Reggiardo,fan,59.0666666667
505,Daniel_Jayo,Renzo_Reggiardo,fan,78.8666666667
506,VeroLinaresC,Renzo_Reggiardo,fan,102.166666667
507,MJhoceelyn,Renzo_Reggiardo,fan,61.3666666667
508,Dahr10,Renzo_Reggiardo,fan,92.3666666667
509,ossaar,Renzo_Reggiardo,fan,138.133333333
510,mc64_mc,Renzo_Reggiardo,fan,46.4333333333
511,Amor1Fiorella,Renzo_Reggiardo,fan,41.3333333333
512,percyf80,Renzo_Reggiardo,fan,46.2666666667
513,CAJOTANE,Renzo_Reggiardo,fan,94.2333333333
514,hugovizcarra9,Renzo_Reggiardo,fan,10.3666666667
515,VIGOSMART120,Renzo_Reggiardo,fan,66.6666666667
516,wtechperu,Renzo_Reggiardo,fan,76.3
517,carlos_sevilla,Renzo_Reggiardo,fan,111.3
518,BrunoPASCO,Renzo_Reggiardo,fan,103.966666667
519,SURCANITA,Renzo_Reggiardo,fan,47.6666666667
520,carlosgoyco,Renzo_Reggiardo,fan,102.666666667
521,chau_nelly,Renzo_Reggiardo,fan,48.0333333333
522,HugoHuguito1104,Renzo_Reggiardo,fan,104.6
523,ManyMillan,Renzo_Reggiardo,fan,81.9
524,danrodas83,Renzo_Reggiardo,fan,95.4666666667
525,c48fa2b426e64b9,Renzo_Reggiardo,fan,38.4666666667
526,Phaqhalli,Renzo_Reggiardo,fan,91.8
527,bea_tish,Renzo_Reggiardo,fan,101.6
528,07Tello28,Renzo_Reggiardo,fan,40.8333333333
529,LeandroJireh,Renzo_Reggiardo,fan,46.8666666667
530,elcielodesumi,Renzo_Reggiardo,fan,90.1333333333
531,brancinhoj,Renzo_Reggiardo,fan,93.0333333333
532,alvaroval11,Renzo_Reggiardo,fan,106.666666667
533,AlfredoAdolfo11,Renzo_Reggiardo,fan,31.7333333333
534,emilleciem,Renzo_Reggiardo,fan,35.6
535,EmanuelBarriga,Renzo_Reggiardo,fan,82.4666666667
536,raffo20,Renzo_Reggiardo,fan,99.2333333333
537,Christiam293,Renzo_Reggiardo,fan,48.3666666667
538,manuel2817,Renzo_Reggiardo,fan,100.6
539,Leonard56558466,Renzo_Reggiardo,fan,73.4333333333
540,fordprobe29,Renzo_Reggiardo,fan,53.2666666667
541,jaimroz,Renzo_Reggiardo,fan,72.4333333333
542,Lorregoch,Renzo_Reggiardo,fan,71.9666666667
543,twiterillo,Renzo_Reggiardo,fan,111.5
544,WEOR68,Renzo_Reggiardo,fan,62.2
545,Gian40947022,Renzo_Reggiardo,fan,1.33333333333
546,SAMMYGUARNIZ,Renzo_Reggiardo,fan,58.9333333333
547,EdgarSotelo,Renzo_Reggiardo,fan,112.933333333
548,BrendaE37538123,Renzo_Reggiardo,fan,52.3666666667
549,Juanx_O,Renzo_Reggiardo,fan,101.0
550,CONPERALVIT,Renzo_Reggiardo,fan,81.0
551,Melissa84270401,Renzo_Reggiardo,fan,10.9333333333
552,evejohanesa2685,Renzo_Reggiardo,fan,57.4
553,LosProductores_,Renzo_Reggiardo,fan,79.8333333333
554,JustChicky,Renzo_Reggiardo,fan,102.266666667
555,Kehnyta,Renzo_Reggiardo,fan,92.3333333333
556,Patty_25_perey,Renzo_Reggiardo,fan,52.6333333333
557,efrainvillanue,Renzo_Reggiardo,fan,65.0333333333
558,AlbertCr09,Renzo_Reggiardo,fan,73.6
559,juanquezada0178,Renzo_Reggiardo,fan,94.1666666667
560,JacobSinarahua,Renzo_Reggiardo,fan,38.3666666667
561,sicariuspolitik,Renzo_Reggiardo,fan,12.0
562,Nattinata,Renzo_Reggiardo,fan,94.1
563,oJennyRo,Renzo_Reggiardo,fan,112.166666667
564,Juan_Jose_Valer,Renzo_Reggiardo,fan,63.7333333333
565,AnaliPea1,Renzo_Reggiardo,fan,2.16666666667
566,Anthonyalania02,Renzo_Reggiardo,fan,46.3333333333
567,sarayalvarado93,Renzo_Reggiardo,fan,43.3666666667
568,danielsenisse,Renzo_Reggiardo,fan,58.4333333333
569,ARCEDETECTIVES,Renzo_Reggiardo,fan,48.3666666667
570,exitoictor2,Renzo_Reggiardo,fan,70.2666666667
571,Percypedia,Renzo_Reggiardo,fan,98.3
572,LorenaL02527190,Renzo_Reggiardo,fan,32.6333333333
573,al_alfra,Renzo_Reggiardo,fan,44.2666666667
574,987reyMaycol,Renzo_Reggiardo,fan,44.7666666667
575,nancydechavez,Renzo_Reggiardo,fan,76.4333333333
576,jhonatan_pal,Renzo_Reggiardo,fan,55.9333333333
577,rocovara,Renzo_Reggiardo,fan,9.13333333333
578,mo_ni_ka35,Renzo_Reggiardo,fan,102.533333333
579,AnthThonxgrone,Renzo_Reggiardo,fan,37.5333333333
580,CasperG1108,Renzo_Reggiardo,fan,33.6333333333
581,KaremNizama,Renzo_Reggiardo,fan,71.7333333333
582,Josevenegas33,Renzo_Reggiardo,fan,85.3666666667
583,leoncitogarciae,Renzo_Reggiardo,fan,66.2666666667
584,BravoDanirapr,Renzo_Reggiardo,fan,37.5333333333
585,anatos21,Renzo_Reggiardo,fan,106.2
586,nadia_fio_sanz,Renzo_Reggiardo,fan,31.2333333333
587,merchanmarine,Renzo_Reggiardo,fan,102.466666667
588,JOSEMAMANI18,Renzo_Reggiardo,fan,62.7333333333
589,_iBettina,Renzo_Reggiardo,fan,99.4333333333
590,milagros_nevado,Renzo_Reggiardo,fan,30.5333333333
591,LinarePilar,Renzo_Reggiardo,fan,43.4333333333
592,LocoDante2,Renzo_Reggiardo,fan,52.7666666667
593,entuzonarevista,Renzo_Reggiardo,fan,70.1
594,thamer_alcalde,Renzo_Reggiardo,fan,112.5
595,Natycordoves,Renzo_Reggiardo,fan,82.9666666667
596,EstherTeves,Renzo_Reggiardo,fan,36.1
597,ILLARYANAY,Renzo_Reggiardo,fan,96.9333333333
598,marcelo14304035,Renzo_Reggiardo,fan,36.6666666667
599,CaredXd,Renzo_Reggiardo,fan,51.6666666667
600,AnaMasiel15,Renzo_Reggiardo,fan,15.8
601,del_ibis,Renzo_Reggiardo,fan,33.9333333333
602,Zinthya26,Renzo_Reggiardo,fan,102.4
603,GigiCVillacres,Renzo_Reggiardo,fan,84.0666666667
604,MarcosZorozabal,Renzo_Reggiardo,fan,80.8333333333
605,KaThY_DLT,Renzo_Reggiardo,fan,112.466666667
606,Arq_Marocy_Peru,Renzo_Reggiardo,fan,53.7333333333
607,jolubelo73,Renzo_Reggiardo,fan,54.3666666667
608,rosnellymontoya,Renzo_Reggiardo,fan,72.9333333333
609,LUISBUSTAMANT28,Renzo_Reggiardo,fan,84.2
610,jwvargas28,Renzo_Reggiardo,fan,47.1666666667
611,karinpostigo,Renzo_Reggiardo,fan,84.6
612,samu_shamuco,Renzo_Reggiardo,fan,47.5
613,luisrpc2015,Renzo_Reggiardo,fan,32.5
614,MaRyBeNdEzu,Renzo_Reggiardo,fan,103.0
615,miguelangel87_2,Renzo_Reggiardo,fan,48.4666666667
616,bilmars,Renzo_Reggiardo,fan,91.0333333333
617,jairorc,Renzo_Reggiardo,fan,113.466666667
618,vicves7,Renzo_Reggiardo,fan,53.8333333333
619,Javier_Alex_C_G,Renzo_Reggiardo,fan,11.0666666667
620,luchobeto,Renzo_Reggiardo,fan,114.266666667
621,EdwardEfrain,Renzo_Reggiardo,fan,101.533333333
622,njalvav,Renzo_Reggiardo,fan,74.1333333333
623,paredes7788,Renzo_Reggiardo,fan,41.7666666667
624,genesis2571,Renzo_Reggiardo,fan,55.6666666667
625,LuzDaycla,Renzo_Reggiardo,fan,65.8333333333
626,pattyxx1215,Renzo_Reggiardo,fan,34.2
627,tomacitos74,Renzo_Reggiardo,fan,45.4333333333
628,juaraya_vjuanhu,Renzo_Reggiardo,fan,7.7
629,Sergio16370932,Renzo_Reggiardo,fan,8.1
630,renzoluis1801,Renzo_Reggiardo,fan,34.5333333333
631,jaime19luis,Renzo_Reggiardo,fan,93.4666666667
632,irisita21,Renzo_Reggiardo,fan,64.4333333333
633,BettyFlores87,Renzo_Reggiardo,fan,58.8333333333
634,pepeurteagam,Renzo_Reggiardo,fan,52.8333333333
635,CRISTINACRIS83,Renzo_Reggiardo,fan,92.3333333333
636,Yess_ka,Renzo_Reggiardo,fan,79.3
637,JoseHilarioVal1,Renzo_Reggiardo,fan,28.1
638,JMaitinPA,Renzo_Reggiardo,fan,48.8666666667
639,Cesar2016CP,Renzo_Reggiardo,fan,8.33333333333
640,DaEsQu,Renzo_Reggiardo,fan,89.3333333333
641,keyth0104,Renzo_Reggiardo,fan,75.5666666667
642,mininisima,Renzo_Reggiardo,fan,27.0333333333
643,Icarus_M2014,Renzo_Reggiardo,fan,54.4
644,IvonneAmanda,Renzo_Reggiardo,fan,109.4
645,KarlitaBellotit,Renzo_Reggiardo,fan,104.966666667
646,RisaAlfredo,Renzo_Reggiardo,fan,66.6666666667
647,carl_stos,Renzo_Reggiardo,fan,20.8
648,TriunfaPeru,Renzo_Reggiardo,fan,68.6
649,queloyson81,Renzo_Reggiardo,fan,99.6666666667
650,JemiAlvan,Renzo_Reggiardo,fan,74.3666666667
651,rojasguerrajua1,Renzo_Reggiardo,fan,30.9
652,NavarroLeisi,Renzo_Reggiardo,fan,52.4666666667
653,MarielaRiscoMoy,Renzo_Reggiardo,fan,72.5
654,JuaniLaCubana,Renzo_Reggiardo,fan,94.1666666667
655,Tomamientras,Renzo_Reggiardo,fan,98.7333333333
656,renato_ojeda,Renzo_Reggiardo,fan,94.5666666667
657,maritzayala,Renzo_Reggiardo,fan,115.433333333
658,DaCo_Adolfo,Renzo_Reggiardo,fan,77.7
659,durga_durga,Renzo_Reggiardo,fan,85.0333333333
660,rivas_zelada,Renzo_Reggiardo,fan,98.3333333333
661,amazonasthy,Renzo_Reggiardo,fan,42.6333333333
662,Amo_Arequipa,Renzo_Reggiardo,fan,85.0
663,Seryep,Renzo_Reggiardo,fan,108.0
664,marychiquita65,Renzo_Reggiardo,fan,69.2333333333
665,Fiorellamaybell,Renzo_Reggiardo,fan,78.6333333333
666,chipmunkVVV,Renzo_Reggiardo,fan,37.7666666667
667,cramosdiaz77,Renzo_Reggiardo,fan,49.3333333333
668,Mery_Roxana,Renzo_Reggiardo,fan,92.4333333333
669,loedrin0830,Renzo_Reggiardo,fan,92.8333333333
670,medina_gamboa,Renzo_Reggiardo,fan,47.3333333333
671,M20115447,Renzo_Reggiardo,fan,17.7666666667
672,DayanneFlores5,Renzo_Reggiardo,fan,99.9666666667
673,cavehominis,Renzo_Reggiardo,fan,79.7666666667
674,IvanCandela,Renzo_Reggiardo,fan,87.1666666667
675,albertoperiche,Renzo_Reggiardo,fan,106.633333333
676,mercede57437243,Renzo_Reggiardo,fan,78.6333333333
677,jolito182,Renzo_Reggiardo,fan,103.2
678,carla_pilarh1,Renzo_Reggiardo,fan,44.7
679,EstefaniaYomar2,Renzo_Reggiardo,fan,6.96666666667
680,Danielefe,Renzo_Reggiardo,fan,110.1
681,Roccio02,Renzo_Reggiardo,fan,102.766666667
682,liulli_gabriela,Renzo_Reggiardo,fan,33.9666666667
683,maseminario,Renzo_Reggiardo,fan,80.1
684,PortalPauner,Renzo_Reggiardo,fan,0.233333333333
685,RestFusionTitan,Renzo_Reggiardo,fan,53.5666666667
686,EduardoFranko27,Renzo_Reggiardo,fan,115.5
687,henryfiestasch1,Renzo_Reggiardo,fan,13.1
688,MichaelANR1103,Renzo_Reggiardo,fan,105.6
689,luis221155,Renzo_Reggiardo,fan,90.3
690,Fiore_oix,Renzo_Reggiardo,fan,84.0666666667
691,SOLECITO1005,Renzo_Reggiardo,fan,89.9333333333
692,kenjybc,Renzo_Reggiardo,fan,41.2
693,Jenn_Infantas,Renzo_Reggiardo,fan,111.2
694,emsilval,Renzo_Reggiardo,fan,58.6666666667
695,luis_centurion,Renzo_Reggiardo,fan,101.433333333
696,Richard_Trillo,Renzo_Reggiardo,fan,110.9
697,millerliam1,Renzo_Reggiardo,fan,43.1333333333
698,AmbarNunezAguil,Renzo_Reggiardo,fan,83.2333333333
699,jamilee_mb,Renzo_Reggiardo,fan,110.3
700,orquidea1124,Renzo_Reggiardo,fan,79.9333333333
701,JMAranguren4,Renzo_Reggiardo,fan,34.1333333333
702,ceciliamauu,Renzo_Reggiardo,fan,25.3
703,giowilgr27,Renzo_Reggiardo,fan,62.2666666667
704,ME_NAVARROP,Renzo_Reggiardo,fan,28.8333333333
705,niltonfelix7,Renzo_Reggiardo,fan,30.5333333333
706,RamirezClaudiaC,Renzo_Reggiardo,fan,35.5
707,Ariianita1,Renzo_Reggiardo,fan,86.2
708,joselucianobg,Renzo_Reggiardo,fan,77.6333333333
709,maprug,Renzo_Reggiardo,fan,111.4
710,JvrJdn,Renzo_Reggiardo,fan,37.6
711,jessicaaguayo,Renzo_Reggiardo,fan,101.933333333
712,agjimenezm,Renzo_Reggiardo,fan,73.2666666667
713,jfmpretell,Renzo_Reggiardo,fan,82.7666666667
714,pichicake,Renzo_Reggiardo,fan,97.4333333333
715,eead492e459f4ed,Renzo_Reggiardo,fan,51.4666666667
716,Antozoe2128,Renzo_Reggiardo,fan,32.1666666667
717,diazlavado,Renzo_Reggiardo,fan,102.833333333
718,RedGEPeru,Renzo_Reggiardo,fan,50.4
719,josegmendozac,Renzo_Reggiardo,fan,109.966666667
720,KOcllo,Renzo_Reggiardo,fan,2.53333333333
721,ElJaviOficial,Renzo_Reggiardo,fan,79.4
722,YvyLa,Renzo_Reggiardo,fan,41.6666666667
723,RojasMarden,Renzo_Reggiardo,fan,56.6333333333
724,A_Primera_Vista,Renzo_Reggiardo,fan,89.3333333333
725,miguela18595601,Renzo_Reggiardo,fan,59.7
726,elio60912398,Renzo_Reggiardo,fan,58.1333333333
727,ktatiana22,Renzo_Reggiardo,fan,93.9
728,LASManayay,Renzo_Reggiardo,fan,87.2333333333
729,ShiraishiJose,Renzo_Reggiardo,fan,39.2333333333
730,LesliePameladlp,Renzo_Reggiardo,fan,76.1333333333
731,oscaryo14,Renzo_Reggiardo,fan,42.3
732,TampokoTampoko,Renzo_Reggiardo,fan,11.6333333333
733,Doyka25,Renzo_Reggiardo,fan,70.7333333333
734,VicoMurray,Renzo_Reggiardo,fan,112.066666667
735,2404Ames,Renzo_Reggiardo,fan,44.3333333333
736,caszar,Renzo_Reggiardo,fan,102.233333333
737,jperaltag23,Renzo_Reggiardo,fan,99.4
738,ClauPachas,Renzo_Reggiardo,fan,103.0
739,JESVS95,Renzo_Reggiardo,fan,34.6666666667
740,aeee4824509c45f,Renzo_Reggiardo,fan,41.8666666667
741,eti_pj,Renzo_Reggiardo,fan,19.8
742,lourdesvvc,Renzo_Reggiardo,fan,38.9666666667
743,RoyGarciaCoron2,Renzo_Reggiardo,fan,8.2
744,ndelgadovilla,Renzo_Reggiardo,fan,44.9
745,anyikari,Renzo_Reggiardo,fan,110.966666667
746,wendesom_souza,Renzo_Reggiardo,fan,32.5
747,mperaltat,Renzo_Reggiardo,fan,98.2666666667
748,EriCA_S10,Renzo_Reggiardo,fan,68.4333333333
749,LynnBernaola,Renzo_Reggiardo,fan,112.666666667
750,AtaKowalska,Renzo_Reggiardo,fan,86.0333333333
751,KENDRAKELLIE,Renzo_Reggiardo,fan,60.4
752,CRivitas,Renzo_Reggiardo,fan,90.7333333333
753,PedroVi28069148,Renzo_Reggiardo,fan,30.8666666667
754,14Drv,Renzo_Reggiardo,fan,48.6333333333
755,Satega1Satega,Renzo_Reggiardo,fan,65.6333333333
756,nelsinfarid,Renzo_Reggiardo,fan,89.9
757,yaurisnaida,Renzo_Reggiardo,fan,16.3333333333
758,axcasas,Renzo_Reggiardo,fan,89.1333333333
759,Kelly52103107,Renzo_Reggiardo,fan,6.4
760,gdelrio12,Renzo_Reggiardo,fan,102.266666667
761,ludvikafabian,Renzo_Reggiardo,fan,52.6333333333
762,1nefor,Renzo_Reggiardo,fan,63.7
763,Luis41987597,Renzo_Reggiardo,fan,7.43333333333
764,Bocha2000,Renzo_Reggiardo,fan,88.1333333333
765,PabloAlayza,Renzo_Reggiardo,fan,77.2333333333
766,karina9tauro,Renzo_Reggiardo,fan,43.8333333333
767,JordanoValdez,Renzo_Reggiardo,fan,86.2
768,FRANCISCSALCEDO,Renzo_Reggiardo,fan,61.2333333333
769,raakoo71,Renzo_Reggiardo,fan,63.3333333333
770,OviedoCia,Renzo_Reggiardo,fan,53.5333333333
771,juliooliverio,Renzo_Reggiardo,fan,88.9333333333
772,KayshitaSB,Renzo_Reggiardo,fan,76.1333333333
773,MiguelSeminar,Renzo_Reggiardo,fan,34.1666666667
774,Brisnert,Renzo_Reggiardo,fan,83.4666666667
775,KurtUzategui,Renzo_Reggiardo,fan,95.0666666667
776,josenitro2000,Renzo_Reggiardo,fan,111.4
777,jeremyos,Renzo_Reggiardo,fan,114.033333333
778,lsopeo,Renzo_Reggiardo,fan,44.0
779,Fredy17126892,Renzo_Reggiardo,fan,1.73333333333
780,andree_ascenzo,Renzo_Reggiardo,fan,50.6333333333
781,Sahhul,Renzo_Reggiardo,fan,93.7666666667
782,CesarCuellar1,Renzo_Reggiardo,fan,80.1
783,joel23san,Renzo_Reggiardo,fan,57.8666666667
784,kallpaaudiopro,Renzo_Reggiardo,fan,106.933333333
785,jimbarrerarodri,Renzo_Reggiardo,fan,71.4666666667
786,JULIOCARMONA7,Renzo_Reggiardo,fan,80.9
787,riquigram,Renzo_Reggiardo,fan,112.8
788,Floress58168060,Renzo_Reggiardo,fan,7.03333333333
789,wgayoso,Renzo_Reggiardo,fan,103.066666667
790,alarconricardoj,Renzo_Reggiardo,fan,84.6333333333
791,Claudia_Marb,Renzo_Reggiardo,fan,61.6333333333
792,zegarra_gut,Renzo_Reggiardo,fan,14.2
793,TitoRojasY,Renzo_Reggiardo,fan,73.3
794,Jozsef_art,Renzo_Reggiardo,fan,64.8666666667
795,112ECO,Renzo_Reggiardo,fan,103.5
796,ClaudiaCanales_,Renzo_Reggiardo,fan,112.566666667
797,gilmer_espinal,Renzo_Reggiardo,fan,35.1666666667
798,natorenram,Renzo_Reggiardo,fan,93.9
799,AngelicaSayan,Renzo_Reggiardo,fan,60.8666666667
800,dlcsofix,Renzo_Reggiardo,fan,102.233333333
801,KleeWilly,Renzo_Reggiardo,fan,58.8333333333
802,Barza376Franco,Renzo_Reggiardo,fan,51.7666666667
803,veronicabanto,Renzo_Reggiardo,fan,71.3
804,nerixxita22,Renzo_Reggiardo,fan,64.1333333333
805,JANGUILET,Renzo_Reggiardo,fan,99.1333333333
806,Yuri_Grandez,Renzo_Reggiardo,fan,63.8
807,Jeesgue,Renzo_Reggiardo,fan,100.166666667
808,renato_casas,Renzo_Reggiardo,fan,118.4
809,gyapur,Renzo_Reggiardo,fan,103.466666667
810,RoshitaGS,Renzo_Reggiardo,fan,105.4
811,isama_fm,Renzo_Reggiardo,fan,94.4
812,CanoDeybi,Renzo_Reggiardo,fan,60.6333333333
813,PatriciaRoblesN,Renzo_Reggiardo,fan,84.6666666667
814,jorgehuamanroda,Renzo_Reggiardo,fan,40.5333333333
815,vitomansilla,Renzo_Reggiardo,fan,95.9666666667
816,604_diego,Renzo_Reggiardo,fan,31.3
817,jualevivas,Renzo_Reggiardo,fan,87.2666666667
818,Roxbi,Renzo_Reggiardo,fan,103.466666667
819,Cinddy18,Renzo_Reggiardo,fan,105.5
820,LouBermeo,Renzo_Reggiardo,fan,76.5666666667
821,RenatoJostin,Renzo_Reggiardo,fan,40.8666666667
822,uba82rosado,Renzo_Reggiardo,fan,37.5
823,andre_a_chulla,Renzo_Reggiardo,fan,44.3666666667
824,Juannn04124506,Renzo_Reggiardo,fan,0.4
825,dhayumari,Renzo_Reggiardo,fan,100.0
826,Denisselisett,Renzo_Reggiardo,fan,76.2
827,denis_fed999,Renzo_Reggiardo,fan,32.0333333333
828,nagc2011,Renzo_Reggiardo,fan,87.2333333333
829,JackelineRuizT,Renzo_Reggiardo,fan,62.2666666667
830,nagc2015,Renzo_Reggiardo,fan,35.2
831,leandro_oa,Renzo_Reggiardo,fan,23.1
832,SamyH1982,Renzo_Reggiardo,fan,64.1666666667
833,LexZhii,Renzo_Reggiardo,fan,69.6
834,conoceatuchica,Renzo_Reggiardo,fan,35.0333333333
835,vane_guianella,Renzo_Reggiardo,fan,32.3666666667
836,TabataGHC,Renzo_Reggiardo,fan,42.0333333333
837,hpantig,Renzo_Reggiardo,fan,81.2
838,NEsmeregilda,Renzo_Reggiardo,fan,33.4
839,chander195,Renzo_Reggiardo,fan,61.1666666667
840,claudiio11,Renzo_Reggiardo,fan,103.6
841,MaryoryAquino,Renzo_Reggiardo,fan,52.4
842,MichaelHidalgoB,Renzo_Reggiardo,fan,76.7666666667
843,Campos_Nique,Renzo_Reggiardo,fan,61.1333333333
844,thiagopizarro,Renzo_Reggiardo,fan,101.466666667
845,KgcDiferencial,Renzo_Reggiardo,fan,41.8
846,PoloVillafa,Renzo_Reggiardo,fan,0.266666666667
847,AlonsoFern1,Renzo_Reggiardo,fan,45.2666666667
848,orlando27308854,Renzo_Reggiardo,fan,42.2333333333
849,romyhigashi,Renzo_Reggiardo,fan,88.1666666667
850,AstridLazerna,Renzo_Reggiardo,fan,46.7
851,COOKIE2000_,Renzo_Reggiardo,fan,93.2
852,adderpe,Renzo_Reggiardo,fan,40.2666666667
853,04_JHAIR,Renzo_Reggiardo,fan,49.6
854,FernandezEsta,Renzo_Reggiardo,fan,38.8333333333
855,chancritas,Renzo_Reggiardo,fan,87.2666666667
856,Peperamosss,Renzo_Reggiardo,fan,102.066666667
857,ktrina_22,Renzo_Reggiardo,fan,102.133333333
858,Jhonmir90,Renzo_Reggiardo,fan,92.1333333333
859,tavito_1990,Renzo_Reggiardo,fan,67.7666666667
860,aquinovillar,Renzo_Reggiardo,fan,56.6666666667
861,cesarsantillann,Renzo_Reggiardo,fan,100.866666667
862,c_fretel,Renzo_Reggiardo,fan,2.16666666667
863,Josalasramirez1,Renzo_Reggiardo,fan,0.633333333333
864,VictorArrunateg,Renzo_Reggiardo,fan,85.9666666667
865,94rominaG,Renzo_Reggiardo,fan,43.8
866,chayanon73,Renzo_Reggiardo,fan,76.8333333333
867,YEFRICARDENAS1,Renzo_Reggiardo,fan,83.4
868,Nealvas68,Renzo_Reggiardo,fan,48.2
869,ShiguetoYuki,Renzo_Reggiardo,fan,55.3
870,delnauparigr1,Renzo_Reggiardo,fan,48.1333333333
871,bbtravieso2016,Renzo_Reggiardo,fan,31.1333333333
872,Velezmoro_Rubio,Renzo_Reggiardo,fan,88.9333333333
873,DanyOlivera20,Renzo_Reggiardo,fan,73.6666666667
874,JosePedrahita,Renzo_Reggiardo,fan,45.7333333333
875,La_Vechi,Renzo_Reggiardo,fan,111.4
876,milis_23,Renzo_Reggiardo,fan,100.666666667
877,Edgard_Paz,Renzo_Reggiardo,fan,101.066666667
878,carlose94839170,Renzo_Reggiardo,fan,2.16666666667
879,BarreMavilo,Renzo_Reggiardo,fan,50.1
880,FlordeMariaH,Renzo_Reggiardo,fan,112.8
881,mgcarranza85,Renzo_Reggiardo,fan,58.2333333333
882,mirehi2mirehi,Renzo_Reggiardo,fan,44.3
883,leticia13229326,Renzo_Reggiardo,fan,37.3
884,cefmejia,Renzo_Reggiardo,fan,80.2
885,gonzales_roxy,Renzo_Reggiardo,fan,57.7666666667
886,pattyuss,Renzo_Reggiardo,fan,96.9333333333
887,DanielaNicol309,Renzo_Reggiardo,fan,87.5
888,Mximobrayan3,Renzo_Reggiardo,fan,35.0
889,7c84223733794cc,Renzo_Reggiardo,fan,54.2
890,Sebastian9859,Renzo_Reggiardo,fan,103.833333333
891,jllanosze,Renzo_Reggiardo,fan,59.8666666667
892,JorgeGarboza1,Renzo_Reggiardo,fan,13.6333333333
893,EduRoselloMag,Renzo_Reggiardo,fan,14.3
894,carlosvil17,Renzo_Reggiardo,fan,56.6
895,percymendoza17,Renzo_Reggiardo,fan,35.0333333333
896,pilarbanderas69,Renzo_Reggiardo,fan,36.2
897,VHayhuasi,Renzo_Reggiardo,fan,52.4666666667
898,Felixleonponce5,Renzo_Reggiardo,fan,30.8333333333
899,1816Marcos,Renzo_Reggiardo,fan,31.9333333333
900,avallec1,Renzo_Reggiardo,fan,90.4333333333
901,jmcortez28,Renzo_Reggiardo,fan,31.4333333333
902,Mundo_Digitall,Renzo_Reggiardo,fan,63.5
903,Fabiansanchezp3,Renzo_Reggiardo,fan,31.2333333333
904,a2a55929a7d043d,Renzo_Reggiardo,fan,39.6
905,marlene_rm2,Renzo_Reggiardo,fan,103.6
906,ramiro33283865,Renzo_Reggiardo,fan,34.4666666667
907,an_angelita,Renzo_Reggiardo,fan,88.1
908,LUDEKARINA,Renzo_Reggiardo,fan,56.9
909,carmelac12,Renzo_Reggiardo,fan,102.533333333
910,ant3o,Renzo_Reggiardo,fan,94.5666666667
911,cafigueroah,Renzo_Reggiardo,fan,69.0333333333
912,lula23581,Renzo_Reggiardo,fan,51.3666666667
913,kokipinedo,Renzo_Reggiardo,fan,83.0666666667
914,GONZALESMirtha,Renzo_Reggiardo,fan,75.3666666667
915,miguel73447501,Renzo_Reggiardo,fan,52.3333333333
