,source,target,is_a,weight
1629,TrigosoAriel,RicardoBelmontC,fan,2.36666666667
1630,C400TM,RicardoBelmontC,fan,62.7333333333
1631,JLMOYARAMIREZ,RicardoBelmontC,fan,81.0
1632,EspetiaRios,RicardoBelmontC,fan,38.9666666667
1633,ernestovelardeo,RicardoBelmontC,fan,100.3
1634,CristhianCruzC3,RicardoBelmontC,fan,1.8
1635,elfernando333,RicardoBelmontC,fan,59.9
1636,_Cap_AJ_,RicardoBelmontC,fan,13.4333333333
1637,BlancaPasapera,RicardoBelmontC,fan,69.5333333333
1638,1504Rodrigo,RicardoBelmontC,fan,64.7
1639,JonathanHalo,RicardoBelmontC,fan,112.2
1640,guerraramirezj,RicardoBelmontC,fan,40.5666666667
1641,hmam7786,RicardoBelmontC,fan,111.6
1642,Dream_Be_Do,RicardoBelmontC,fan,46.7666666667
1643,Chebi_95,RicardoBelmontC,fan,68.1666666667
1644,luisvargasv25,RicardoBelmontC,fan,40.1
1645,Usbmemoriaok,RicardoBelmontC,fan,71.5
1646,UndergroundFake,RicardoBelmontC,fan,91.3666666667
1647,CelioCahuaya,RicardoBelmontC,fan,110.466666667
1648,IsraelCastillo,RicardoBelmontC,fan,114.4
1649,Nubicienta,RicardoBelmontC,fan,108.1
1650,PACOZAMBRANOS,RicardoBelmontC,fan,91.3333333333
1651,miriam30498463,RicardoBelmontC,fan,0.3
1652,wagnerbenavides,RicardoBelmontC,fan,97.1333333333
1653,JeanPiter976,RicardoBelmontC,fan,70.4333333333
1654,angie_dulcecito,RicardoBelmontC,fan,51.1
1655,Globalines,RicardoBelmontC,fan,74.8
1656,22Caycho,RicardoBelmontC,fan,27.2
1657,rafaeligch,RicardoBelmontC,fan,93.7333333333
1658,royvidalvargas,RicardoBelmontC,fan,69.7
1659,robles_huertas,RicardoBelmontC,fan,1.13333333333
1660,olivercoral,RicardoBelmontC,fan,112.8
1661,vanessasevillam,RicardoBelmontC,fan,23.3666666667
1662,BetoReynoso7,RicardoBelmontC,fan,1.33333333333
1663,bahg12,RicardoBelmontC,fan,75.2666666667
1664,Hermini01944102,RicardoBelmontC,fan,0.3
1665,serv1st,RicardoBelmontC,fan,112.0
1666,Hevimar,RicardoBelmontC,fan,102.533333333
1667,sadithsilvera,RicardoBelmontC,fan,89.0333333333
1668,LujoraRengifo,RicardoBelmontC,fan,40.0333333333
1669,robinsonfowlerc,RicardoBelmontC,fan,22.9666666667
1670,RosellCACERES,RicardoBelmontC,fan,67.1
1671,FernandoArmasCa,RicardoBelmontC,fan,82.9666666667
1672,Moniquilla_com,RicardoBelmontC,fan,88.1666666667
1673,rick_yankees,RicardoBelmontC,fan,93.1666666667
1674,Carlos97857195,RicardoBelmontC,fan,0.2
1675,BrayanCuevaCab1,RicardoBelmontC,fan,10.1333333333
1676,Pdelcambio,RicardoBelmontC,fan,59.1666666667
1677,GiuseppeTraffic,RicardoBelmontC,fan,14.3
1678,PeruvianLuis,RicardoBelmontC,fan,32.0666666667
1679,jeroinost,RicardoBelmontC,fan,1.86666666667
1680,edda_abril,RicardoBelmontC,fan,86.2
1681,wirconsac,RicardoBelmontC,fan,75.6333333333
1682,joaquin_v,RicardoBelmontC,fan,65.6666666667
1683,Ivanb0700,RicardoBelmontC,fan,1.13333333333
1684,alax_7,RicardoBelmontC,fan,88.9
1685,stephano3328,RicardoBelmontC,fan,14.3333333333
1686,RobertoJulca3,RicardoBelmontC,fan,0.266666666667
1687,marlytendencias,RicardoBelmontC,fan,95.0
1688,Gonzalo19940814,RicardoBelmontC,fan,32.2
1689,soraya0104,RicardoBelmontC,fan,84.7
1690,7d47b725a9e64f5,RicardoBelmontC,fan,45.0666666667
1691,omarinmtz20,RicardoBelmontC,fan,29.8666666667
1692,Jhonwlad,RicardoBelmontC,fan,88.6666666667
1693,DavidMelladoRo1,RicardoBelmontC,fan,3.86666666667
1694,PortalesPablo,RicardoBelmontC,fan,58.7
1695,tatun626,RicardoBelmontC,fan,43.9
1696,RenatoSalasD,RicardoBelmontC,fan,74.7333333333
1697,EIMonche,RicardoBelmontC,fan,45.4333333333
1698,shinseisawada,RicardoBelmontC,fan,2.13333333333
1699,angel_casusol,RicardoBelmontC,fan,23.2666666667
1700,cibercuy,RicardoBelmontC,fan,72.6666666667
1701,Alejo81M,RicardoBelmontC,fan,68.0666666667
1702,VicoMurray,RicardoBelmontC,fan,112.1
1703,rosmeryjsd,RicardoBelmontC,fan,47.9333333333
1704,CarlosBaC3,RicardoBelmontC,fan,63.6666666667
1705,edwinro29191001,RicardoBelmontC,fan,0.166666666667
1706,jeanbryanramos,RicardoBelmontC,fan,82.0333333333
1707,oobh93,RicardoBelmontC,fan,6.9
1708,RubenMelgar10,RicardoBelmontC,fan,0.8
1709,juanhqxxi,RicardoBelmontC,fan,63.8333333333
1710,mleonespinosa,RicardoBelmontC,fan,104.6
1711,Daniel37580456,RicardoBelmontC,fan,5.76666666667
1712,ninankuyoshi,RicardoBelmontC,fan,119.366666667
1713,eduardo1980_1,RicardoBelmontC,fan,110.4
1714,VONMAACK,RicardoBelmontC,fan,96.5333333333
1715,arnold55530,RicardoBelmontC,fan,51.9666666667
1716,Itachi19971,RicardoBelmontC,fan,4.5
1717,LuisJuarezC341,RicardoBelmontC,fan,0.1
1718,CarlosApch,RicardoBelmontC,fan,74.7666666667
1719,Elcantordelima,RicardoBelmontC,fan,28.6333333333
1720,DONNIE_PERU,RicardoBelmontC,fan,31.6333333333
1721,CuevasNando,RicardoBelmontC,fan,80.3666666667
1722,Fabiirsaenz,RicardoBelmontC,fan,92.3666666667
1723,46d988fdeb63457,RicardoBelmontC,fan,44.4
1724,CarlosHerreraD,RicardoBelmontC,fan,87.0666666667
1725,edgarjaviercasn,RicardoBelmontC,fan,19.0
1726,freddygomez3103,RicardoBelmontC,fan,87.5
1727,CarlosA16372923,RicardoBelmontC,fan,7.8
1728,mcajav,RicardoBelmontC,fan,54.0
1729,DiCastaneda,RicardoBelmontC,fan,113.933333333
1730,Briceo19Raul,RicardoBelmontC,fan,23.6
1731,Guigoma2018,RicardoBelmontC,fan,6.43333333333
1732,ZelaOy,RicardoBelmontC,fan,32.6333333333
1733,NellaCandela,RicardoBelmontC,fan,47.8666666667
1734,Walhrog,RicardoBelmontC,fan,76.9
1735,colchones_sunse,RicardoBelmontC,fan,64.0666666667
1736,Gino24273860,RicardoBelmontC,fan,1.56666666667
1737,oawamayarza,RicardoBelmontC,fan,39.2
1738,norohua,RicardoBelmontC,fan,27.9
1739,chatito0412,RicardoBelmontC,fan,82.2666666667
1740,Mjv33Monica,RicardoBelmontC,fan,61.6333333333
1741,HinchasPeru,RicardoBelmontC,fan,59.6666666667
1742,Ester_Alceus,RicardoBelmontC,fan,62.7333333333
1743,lunandre1,RicardoBelmontC,fan,8.46666666667
1744,elpaysitaperu,RicardoBelmontC,fan,46.6333333333
1745,AlaanPlacencia,RicardoBelmontC,fan,46.4333333333
1746,esteban96_1306,RicardoBelmontC,fan,27.7333333333
1747,Mussette81,RicardoBelmontC,fan,0.8
1748,radicalin7,RicardoBelmontC,fan,74.2333333333
1749,ventas_vision,RicardoBelmontC,fan,11.5333333333
1750,UNIVERSODIFEREN,RicardoBelmontC,fan,90.7666666667
1751,ManuBat2,RicardoBelmontC,fan,4.53333333333
1752,joluzago71,RicardoBelmontC,fan,34.1333333333
1753,conchucosperu,RicardoBelmontC,fan,89.8666666667
1754,BailettL,RicardoBelmontC,fan,29.6
1755,Martha07242899,RicardoBelmontC,fan,0.3
1756,Gifu23,RicardoBelmontC,fan,98.1666666667
1757,perulider,RicardoBelmontC,fan,85.7666666667
1758,sjostos,RicardoBelmontC,fan,54.3333333333
1759,axcasas,RicardoBelmontC,fan,89.1666666667
1760,darana2011,RicardoBelmontC,fan,92.5
1761,MilagrosCaycho2,RicardoBelmontC,fan,78.6333333333
1762,leo1208,RicardoBelmontC,fan,112.833333333
1763,Liz_2104,RicardoBelmontC,fan,87.7666666667
1764,LeslieRima,RicardoBelmontC,fan,26.4666666667
1765,Maria56452728,RicardoBelmontC,fan,0.966666666667
1766,Jalessandro99,RicardoBelmontC,fan,72.3666666667
1767,JuvenalQuispeP,RicardoBelmontC,fan,13.4
1768,Wilzales,RicardoBelmontC,fan,78.3
1769,So1703Soto,RicardoBelmontC,fan,23.0333333333
1770,Adali53241046,RicardoBelmontC,fan,3.53333333333
1771,paolajhoan,RicardoBelmontC,fan,72.4
1772,teti525,RicardoBelmontC,fan,88.1666666667
1773,ROVIGH,RicardoBelmontC,fan,92.3333333333
1774,luiyaivt67,RicardoBelmontC,fan,46.5
1775,michaelwtrejo,RicardoBelmontC,fan,73.3666666667
1776,THEARIESCRITIC,RicardoBelmontC,fan,90.1
1777,Edgardo160817,RicardoBelmontC,fan,37.0666666667
1778,Brandy26374562,RicardoBelmontC,fan,4.66666666667
1779,HectorValderram,RicardoBelmontC,fan,90.7
1780,Christianfoxch,RicardoBelmontC,fan,27.0333333333
1781,KjietilWaghorn,RicardoBelmontC,fan,108.6
1782,glenn_peyton40,RicardoBelmontC,fan,69.9
1783,carlos_leguia,RicardoBelmontC,fan,66.6333333333
1784,Angela92868311,RicardoBelmontC,fan,0.933333333333
1785,LeyvaAnndy,RicardoBelmontC,fan,22.9666666667
1786,RichiAntrax,RicardoBelmontC,fan,93.3
1787,Indoamerica2012,RicardoBelmontC,fan,105.966666667
1788,Olenka_pam,RicardoBelmontC,fan,17.6
1789,Arkanus69,RicardoBelmontC,fan,112.666666667
1790,Koketavirginal,RicardoBelmontC,fan,11.1
1791,Mak58102563,RicardoBelmontC,fan,2.16666666667
1792,DemocraciaP,RicardoBelmontC,fan,87.5333333333
1793,Vila009,RicardoBelmontC,fan,55.5666666667
1794,Edu_Esli,RicardoBelmontC,fan,60.6333333333
1795,AGATHALYS,RicardoBelmontC,fan,102.233333333
1796,cperalesp,RicardoBelmontC,fan,61.7666666667
1797,josse_her,RicardoBelmontC,fan,72.6333333333
1798,sertbuk,RicardoBelmontC,fan,91.3
1799,Jzamudiolopez,RicardoBelmontC,fan,41.9666666667
1800,CMAronesD,RicardoBelmontC,fan,32.2666666667
1801,RedMaskDD,RicardoBelmontC,fan,29.6
1802,Triunfo_Magico,RicardoBelmontC,fan,25.3666666667
1803,VladimirChacon,RicardoBelmontC,fan,98.8666666667
1804,enficcion,RicardoBelmontC,fan,35.1
1805,RicardoLazoRuiz,RicardoBelmontC,fan,99.1333333333
1806,fany2323jean,RicardoBelmontC,fan,44.0333333333
1807,2013Jhimy,RicardoBelmontC,fan,51.8
1808,NORMAHEREDIALIV,RicardoBelmontC,fan,68.0666666667
1809,e71133737,RicardoBelmontC,fan,59.1
1810,BuenaVisionTV,RicardoBelmontC,fan,93.1
1811,nicol_tabraj,RicardoBelmontC,fan,2.36666666667
1812,GesRiesDes,RicardoBelmontC,fan,72.2
1813,tomatte69,RicardoBelmontC,fan,84.5333333333
1814,GrilloJosias,RicardoBelmontC,fan,83.4666666667
1815,lidia1083,RicardoBelmontC,fan,11.3
1816,maurifulle,RicardoBelmontC,fan,84.9
1817,dayerlarrea,RicardoBelmontC,fan,52.8
1818,planetruth_Peru,RicardoBelmontC,fan,76.0666666667
1819,atucita,RicardoBelmontC,fan,59.3
1820,Irvsos,RicardoBelmontC,fan,57.3
1821,Darth_Linux,RicardoBelmontC,fan,102.466666667
1822,BuenoJhonny,RicardoBelmontC,fan,88.4
1823,emerlyfc,RicardoBelmontC,fan,18.3333333333
1824,camachoo_c,RicardoBelmontC,fan,99.0666666667
1825,DRAKO1975,RicardoBelmontC,fan,100.233333333
1826,ElizabethHanka1,RicardoBelmontC,fan,32.0666666667
1827,andresaugusto8,RicardoBelmontC,fan,74.9666666667
1828,slizana,RicardoBelmontC,fan,102.933333333
1829,Nubeluz76670486,RicardoBelmontC,fan,0.133333333333
1830,ysamontoya18,RicardoBelmontC,fan,66.8666666667
1831,lour_davila,RicardoBelmontC,fan,76.7666666667
1832,Gabriel21081611,RicardoBelmontC,fan,0.266666666667
1833,Leslie_217,RicardoBelmontC,fan,96.3
1834,LuisMan20089177,RicardoBelmontC,fan,12.4666666667
1835,osalca26,RicardoBelmontC,fan,47.1
1836,nelly_hayde,RicardoBelmontC,fan,42.3333333333
1837,Luigui26330214,RicardoBelmontC,fan,0.733333333333
1838,Jean25225434,RicardoBelmontC,fan,2.16666666667
1839,exleyter,RicardoBelmontC,fan,104.4
1840,rolandolapa,RicardoBelmontC,fan,43.8333333333
1841,Carlos94579254,RicardoBelmontC,fan,6.46666666667
1842,LeonidAlayo,RicardoBelmontC,fan,87.2333333333
1843,NoecalHer,RicardoBelmontC,fan,42.2333333333
1844,FJALCALDEH,RicardoBelmontC,fan,80.4333333333
1845,elcarismatico14,RicardoBelmontC,fan,33.6333333333
1846,giulicollacci,RicardoBelmontC,fan,43.9666666667
1847,Karen87717430,RicardoBelmontC,fan,0.266666666667
1848,LozaSabino,RicardoBelmontC,fan,9.2
1849,poematika,RicardoBelmontC,fan,47.5333333333
1850,EamLeo,RicardoBelmontC,fan,39.6
1851,ChiroqueMarco,RicardoBelmontC,fan,0.1
1852,JOSEHERMOZAHUER,RicardoBelmontC,fan,63.4666666667
1853,esmeraldayesika,RicardoBelmontC,fan,97.6333333333
1854,a_corali,RicardoBelmontC,fan,77.4333333333
1855,JaN_JjM,RicardoBelmontC,fan,82.5
1856,leopardomsn,RicardoBelmontC,fan,68.9666666667
1857,jairis946,RicardoBelmontC,fan,51.3
1858,Jos13810404,RicardoBelmontC,fan,0.9
1859,Alberto74342727,RicardoBelmontC,fan,17.7
1860,leonasabiduria,RicardoBelmontC,fan,19.5666666667
1861,roberto2008,RicardoBelmontC,fan,129.666666667
1862,FreddyHuincho,RicardoBelmontC,fan,79.0
1863,yudi2401,RicardoBelmontC,fan,0.2
1864,lindaegc,RicardoBelmontC,fan,78.8
1865,KARY_ISHIKA,RicardoBelmontC,fan,93.5
1866,nqpquinteros,RicardoBelmontC,fan,61.3
1867,andoporfe,RicardoBelmontC,fan,82.1333333333
1868,CPZ_SiMpL3,RicardoBelmontC,fan,67.1666666667
1869,valeriamvw6,RicardoBelmontC,fan,29.1666666667
1870,JhonLedger,RicardoBelmontC,fan,82.7333333333
1871,fagenio7,RicardoBelmontC,fan,56.7
1872,Encuestaspe,RicardoBelmontC,fan,12.3333333333
1873,AnamileBoho26,RicardoBelmontC,fan,35.1666666667
1874,jmrios17,RicardoBelmontC,fan,90.9666666667
1875,armando_tacuri,RicardoBelmontC,fan,0.933333333333
1876,Perra_Calata,RicardoBelmontC,fan,9.4
1877,CrazyandSmart,RicardoBelmontC,fan,64.6666666667
1878,zombiecirc,RicardoBelmontC,fan,10.9666666667
1879,cavy3112,RicardoBelmontC,fan,19.7333333333
1880,CruzGlenale2000,RicardoBelmontC,fan,42.2666666667
1881,ecapcha,RicardoBelmontC,fan,113.866666667
1882,Elsytaataucusi,RicardoBelmontC,fan,21.6666666667
1883,edi_gallero,RicardoBelmontC,fan,62.5333333333
1884,Jacquie42595197,RicardoBelmontC,fan,0.266666666667
1885,XxOscarxX10,RicardoBelmontC,fan,51.2333333333
1886,jheanB09,RicardoBelmontC,fan,92.1333333333
1887,Pericotillo1,RicardoBelmontC,fan,10.0666666667
1888,cricarco,RicardoBelmontC,fan,34.6666666667
1889,Gargantaprofun5,RicardoBelmontC,fan,63.3333333333
1890,NOANOE,RicardoBelmontC,fan,102.233333333
1891,FernanAltuve,RicardoBelmontC,fan,52.2
1892,MovPorElPeru,RicardoBelmontC,fan,15.5666666667
1893,Easy2lof,RicardoBelmontC,fan,40.9666666667
1894,Soniqueli,RicardoBelmontC,fan,112.033333333
1895,HuambachanoJuan,RicardoBelmontC,fan,8.8
1896,rociov1806,RicardoBelmontC,fan,54.3666666667
1897,JoshuaMenashe,RicardoBelmontC,fan,99.3
1898,CarlosE25279977,RicardoBelmontC,fan,3.86666666667
1899,elsanchezcesar,RicardoBelmontC,fan,93.0666666667
1900,iKevinBones,RicardoBelmontC,fan,72.0
1901,EduardoAyalaVa1,RicardoBelmontC,fan,0.566666666667
1902,castrol_antonio,RicardoBelmontC,fan,39.9
1903,corecitav,RicardoBelmontC,fan,42.9666666667
1904,Guisela2105,RicardoBelmontC,fan,83.8333333333
1905,jorge991237213,RicardoBelmontC,fan,79.9666666667
1906,PericardioJC,RicardoBelmontC,fan,68.6333333333
1907,asecom2007,RicardoBelmontC,fan,51.7666666667
1908,lizard46987478,RicardoBelmontC,fan,0.6
1909,apramagdalena,RicardoBelmontC,fan,70.6
1910,Gustavo26735343,RicardoBelmontC,fan,0.133333333333
1911,pedroheredia,RicardoBelmontC,fan,112.2
1912,raularti1,RicardoBelmontC,fan,69.8666666667
1913,FeRnaNdddoo,RicardoBelmontC,fan,42.5666666667
1914,MiguelM34768815,RicardoBelmontC,fan,15.6666666667
1915,TorresCoch,RicardoBelmontC,fan,42.1666666667
1916,CesarKikuyama,RicardoBelmontC,fan,75.8
1917,Flosarjo,RicardoBelmontC,fan,84.4
1918,AlvaGamarrs,RicardoBelmontC,fan,51.2
1919,SaraiReynalte,RicardoBelmontC,fan,69.4333333333
1920,passagewaycity,RicardoBelmontC,fan,29.2333333333
1921,gloriagrandag,RicardoBelmontC,fan,38.0333333333
1922,Jordan_JeanPier,RicardoBelmontC,fan,74.6666666667
1923,PQGTTLOSPOLITIC,RicardoBelmontC,fan,91.3
1924,CharlyGolf10,RicardoBelmontC,fan,52.7
1925,Ara89533910,RicardoBelmontC,fan,0.3
1926,CEWAGUS,RicardoBelmontC,fan,21.5
1927,CArestitan,RicardoBelmontC,fan,59.4666666667
1928,ericksomoza,RicardoBelmontC,fan,91.0333333333
1929,alanpariz2424,RicardoBelmontC,fan,23.7666666667
1930,WStartUpChannel,RicardoBelmontC,fan,47.2666666667
1931,darlyn_peru,RicardoBelmontC,fan,25.9
1932,ismaelTQF,RicardoBelmontC,fan,65.4333333333
1933,Ozymand69906391,RicardoBelmontC,fan,0.3
1934,kat291972,RicardoBelmontC,fan,13.8
1935,DiegoPajaresH,RicardoBelmontC,fan,114.4
1936,marantonyp,RicardoBelmontC,fan,100.333333333
1937,shannett,RicardoBelmontC,fan,84.7
1938,11andre_,RicardoBelmontC,fan,2.5
1939,wuilyalcatre,RicardoBelmontC,fan,37.1666666667
1940,JCarlosDlaCruz,RicardoBelmontC,fan,97.5
1941,eddie_vt,RicardoBelmontC,fan,13.9333333333
1942,yoniedgar1,RicardoBelmontC,fan,79.3333333333
1943,fonare2,RicardoBelmontC,fan,0.8
1944,aldoferrersolis,RicardoBelmontC,fan,101.966666667
1945,Martinlinav,RicardoBelmontC,fan,112.3
1946,BillGoEs,RicardoBelmontC,fan,21.0333333333
1947,georgecabriles,RicardoBelmontC,fan,87.7333333333
1948,mdelacruzt,RicardoBelmontC,fan,113.733333333
1949,yuliancontigo,RicardoBelmontC,fan,37.5
1950,Johnny_IQ140,RicardoBelmontC,fan,85.4666666667
1951,LuisAliaga_,RicardoBelmontC,fan,84.4
1952,Carlose86989423,RicardoBelmontC,fan,23.6
1953,Rafael_Torrau,RicardoBelmontC,fan,68.1666666667
1954,julioamch,RicardoBelmontC,fan,80.9333333333
1955,jimmel_fortune,RicardoBelmontC,fan,2.9
1956,master_esopo,RicardoBelmontC,fan,50.7
1957,jzelunico,RicardoBelmontC,fan,29.2333333333
1958,joseciezatorre2,RicardoBelmontC,fan,82.9333333333
1959,GoldenPeru2,RicardoBelmontC,fan,10.0333333333
1960,KIROTECOCHA,RicardoBelmontC,fan,73.1
1961,gdelpielago,RicardoBelmontC,fan,88.3333333333
1962,heli_elchamo,RicardoBelmontC,fan,17.1666666667
1963,Roxbi,RicardoBelmontC,fan,103.5
1964,MoranteGerman,RicardoBelmontC,fan,6.53333333333
1965,edogarrido1,RicardoBelmontC,fan,36.2666666667
1966,kgymiguelangel,RicardoBelmontC,fan,48.0
1967,Walterluis1207,RicardoBelmontC,fan,56.7666666667
1968,HugoAmpuero9,RicardoBelmontC,fan,92.7666666667
1969,TrejoMena,RicardoBelmontC,fan,73.9666666667
1970,ChuquianoRobert,RicardoBelmontC,fan,17.6
1971,de_apolaya,RicardoBelmontC,fan,0.733333333333
1972,DusleyFretel1,RicardoBelmontC,fan,66.3333333333
1973,fanyespany,RicardoBelmontC,fan,61.4
1974,montserratangu1,RicardoBelmontC,fan,88.3
1975,a_sotoc,RicardoBelmontC,fan,99.9666666667
1976,GoDaviddavalos,RicardoBelmontC,fan,100.533333333
1977,CIPBelgica,RicardoBelmontC,fan,76.4666666667
1978,Juanms198111,RicardoBelmontC,fan,68.9666666667
1979,itosolorzanito,RicardoBelmontC,fan,28.2
1980,Slimg_sh,RicardoBelmontC,fan,59.6666666667
1981,PeruChasqui,RicardoBelmontC,fan,2.36666666667
1982,carmennavarrov2,RicardoBelmontC,fan,57.1666666667
1983,neyra_pedro,RicardoBelmontC,fan,63.2666666667
1984,Dani_FloresT,RicardoBelmontC,fan,94.3333333333
1985,rbravoj69,RicardoBelmontC,fan,111.9
1986,guidonmos,RicardoBelmontC,fan,108.6
1987,tmk130661,RicardoBelmontC,fan,88.5333333333
1988,yrhellach,RicardoBelmontC,fan,1.8
1989,lutanfria,RicardoBelmontC,fan,17.4
1990,noelrf8,RicardoBelmontC,fan,62.5
1991,pu_maso,RicardoBelmontC,fan,34.7
1992,MONICAVALR,RicardoBelmontC,fan,91.0
1993,justman_1,RicardoBelmontC,fan,90.6333333333
1994,andresipss,RicardoBelmontC,fan,50.7666666667
1995,famozizimo,RicardoBelmontC,fan,5.4
1996,julio_vetter,RicardoBelmontC,fan,59.9
1997,Antony_Verne,RicardoBelmontC,fan,3.53333333333
1998,BOHORQUEZ_39305,RicardoBelmontC,fan,59.8333333333
1999,MAVIMA64,RicardoBelmontC,fan,63.9333333333
2000,Carlos86461295,RicardoBelmontC,fan,11.7666666667
2001,ELignorante10,RicardoBelmontC,fan,52.7333333333
2002,malaskwe,RicardoBelmontC,fan,90.5666666667
2003,electro_mariano,RicardoBelmontC,fan,5.6
2004,Vladimi98424997,RicardoBelmontC,fan,0.9
2005,Alejandro_muba,RicardoBelmontC,fan,45.8
2006,PeredaJantonio,RicardoBelmontC,fan,13.5
2007,gachi_lopez,RicardoBelmontC,fan,66.4666666667
2008,DanielF83460526,RicardoBelmontC,fan,78.0666666667
2009,carlospoloperu,RicardoBelmontC,fan,88.2666666667
2010,alldaire,RicardoBelmontC,fan,102.266666667
2011,NzoAnchante,RicardoBelmontC,fan,110.233333333
2012,NORIZA13,RicardoBelmontC,fan,91.0333333333
2013,rhroguer,RicardoBelmontC,fan,3.53333333333
2014,GALLAGEMAX,RicardoBelmontC,fan,98.4
2015,Juan81730023,RicardoBelmontC,fan,0.8
2016,erick_m_ro,RicardoBelmontC,fan,33.6
2017,nicanor_6,RicardoBelmontC,fan,80.8333333333
2018,JhonyDiazC,RicardoBelmontC,fan,105.433333333
2019,0fe5762e719c4ae,RicardoBelmontC,fan,38.9
2020,JessieDaniela,RicardoBelmontC,fan,77.7666666667
2021,Magaly_Coach,RicardoBelmontC,fan,75.6
2022,raymicitsguti,RicardoBelmontC,fan,58.1333333333
2023,victorhayre,RicardoBelmontC,fan,85.5
2024,Lionel_Llatas,RicardoBelmontC,fan,61.4666666667
2025,edgardo1611,RicardoBelmontC,fan,87.6333333333
2026,GersonReyValdi,RicardoBelmontC,fan,90.2333333333
2027,alvaroluis0228,RicardoBelmontC,fan,44.7333333333
2028,dmd_90,RicardoBelmontC,fan,98.8666666667
2029,Velezmoro_Rubio,RicardoBelmontC,fan,88.9666666667
2030,paolo27villa,RicardoBelmontC,fan,32.6333333333
2031,xlougra,RicardoBelmontC,fan,102.533333333
2032,renatonaldos16,RicardoBelmontC,fan,14.5
2033,Jaric12ap,RicardoBelmontC,fan,67.5
2034,alvaro_gfc,RicardoBelmontC,fan,93.6666666667
2035,guitarraj,RicardoBelmontC,fan,63.2
2036,VenegasJack,RicardoBelmontC,fan,50.6666666667
2037,DurandLupe,RicardoBelmontC,fan,4.16666666667
2038,Jim51597226,RicardoBelmontC,fan,1.83333333333
2039,carlose94839170,RicardoBelmontC,fan,2.2
2040,EduardoLLata1,RicardoBelmontC,fan,0.266666666667
2041,ADRIANFREDD,RicardoBelmontC,fan,105.133333333
2042,Luis32888510,RicardoBelmontC,fan,0.366666666667
2043,LuisEPR1,RicardoBelmontC,fan,71.9
2044,RAMOSaugust,RicardoBelmontC,fan,103.2
2045,Benjami75677781,RicardoBelmontC,fan,4.2
2046,PedroRa56369979,RicardoBelmontC,fan,1.43333333333
2047,elcancerdepiel,RicardoBelmontC,fan,58.0333333333
2048,Leonel_Izq,RicardoBelmontC,fan,85.0666666667
2049,CheffAltamirano,RicardoBelmontC,fan,96.1
2050,cipenza,RicardoBelmontC,fan,113.5
2051,CrisJavier91,RicardoBelmontC,fan,102.8
2052,JAVIERHINOSTRO5,RicardoBelmontC,fan,42.5666666667
2053,FlordeMariaH,RicardoBelmontC,fan,112.833333333
2054,katie_mv,RicardoBelmontC,fan,106.166666667
2055,AxAV80,RicardoBelmontC,fan,61.9
2056,HugoSerranoC,RicardoBelmontC,fan,79.0
2057,LlerenaRa,RicardoBelmontC,fan,44.7333333333
2058,CarlosMontes009,RicardoBelmontC,fan,37.4
2059,nicieganimuda,RicardoBelmontC,fan,69.6333333333
2060,Jaime59862512,RicardoBelmontC,fan,0.533333333333
2061,mercedialo,RicardoBelmontC,fan,45.0666666667
2062,Oterquito1,RicardoBelmontC,fan,0.333333333333
2063,MilagritosVald2,RicardoBelmontC,fan,4.53333333333
2064,generacion1924,RicardoBelmontC,fan,23.7
2065,sthonegal,RicardoBelmontC,fan,20.1666666667
2066,PullcarPeru,RicardoBelmontC,fan,34.8
2067,r_gze,RicardoBelmontC,fan,51.5333333333
2068,DiegoAquinoC,RicardoBelmontC,fan,49.3666666667
2069,gutierrez60101,RicardoBelmontC,fan,25.4
2070,CarolinaGj12,RicardoBelmontC,fan,55.1
2071,JessRey65598124,RicardoBelmontC,fan,2.06666666667
2072,edgar_1973,RicardoBelmontC,fan,52.3
2073,NatalieCondoriJ,RicardoBelmontC,fan,64.9666666667
2074,PolitiqueriaPe,RicardoBelmontC,fan,15.3333333333
2075,CeliaAlvarezX,RicardoBelmontC,fan,17.6666666667
2076,CarlosLeonAlz,RicardoBelmontC,fan,81.0333333333
2077,Max2275,RicardoBelmontC,fan,75.5
2078,GnKo74,RicardoBelmontC,fan,59.7666666667
2079,gcaceresr72,RicardoBelmontC,fan,57.7333333333
2080,adrianskt15,RicardoBelmontC,fan,83.2
2081,miriam2911,RicardoBelmontC,fan,96.1333333333
2082,elchalaquito,RicardoBelmontC,fan,97.3333333333
2083,JLlanos123,RicardoBelmontC,fan,11.7
2084,rodrigoramipare,RicardoBelmontC,fan,41.2666666667
2085,stereo9327jaa08,RicardoBelmontC,fan,27.9333333333
2086,osutadefocue,RicardoBelmontC,fan,28.7666666667
2087,AVRIL_ALEJANDRO,RicardoBelmontC,fan,61.3333333333
2088,RoxanaBautista,RicardoBelmontC,fan,85.0666666667
